Query_ID,Timestamp,Region,Customer_Type,Category,Query_Text,Resolution_Time_Hours,Escalated
252,2025-11-10 16:43:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,41,No
253,2025-11-26 17:23:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,59,No
254,2025-10-19 06:37:25.227568,Mashonaland East,Commercial,Subscription Renewal,Customer requesting subscription renewal.,23,No
255,2025-11-29 00:39:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,17,Yes
256,2025-12-01 21:14:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,50,Yes
257,2025-09-22 07:08:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,4,No
258,2025-09-29 04:07:25.227568,Manicaland,Commercial,Decoder Fault,Decoder rebooting or not powering on.,41,No
259,2025-09-23 16:18:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,26,No
260,2025-11-16 13:09:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,53,Yes
261,2025-12-13 04:48:25.227568,Mashonaland Central,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,24,No
262,2025-10-03 18:52:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,61,Yes
263,2025-10-08 16:18:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,59,No
264,2025-12-03 14:05:25.227568,Matabeleland North,Residential,Decoder Fault,Decoder rebooting or not powering on.,6,No
265,2025-10-06 21:15:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,67,No
266,2025-09-17 16:13:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,5,Yes
267,2025-11-13 05:29:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,10,Yes
268,2025-09-16 01:45:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,46,No
269,2025-12-14 09:12:25.227568,Mashonaland West,Residential,Subscription Renewal,Customer requesting subscription renewal.,9,No
270,2025-12-01 02:33:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,40,No
271,2025-11-29 11:48:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,38,No
272,2025-11-16 17:39:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,26,No
273,2025-10-22 10:36:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,17,Yes
274,2025-10-06 20:18:25.227568,Midlands,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,16,No
275,2025-10-13 17:54:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,59,No
276,2025-11-01 02:54:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,29,No
277,2025-10-01 22:49:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,69,No
278,2025-12-02 15:32:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,1,No
279,2025-11-09 19:53:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,67,No
280,2025-12-04 22:20:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,21,No
281,2025-10-13 05:47:25.227568,Harare,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,4,No
282,2025-10-07 04:11:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,21,Yes
283,2025-10-09 04:02:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,63,No
284,2025-11-25 15:57:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,34,No
285,2025-09-30 14:54:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,45,Yes
286,2025-11-28 15:36:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,31,Yes
287,2025-11-01 22:47:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,47,No
288,2025-11-15 06:07:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,39,Yes
289,2025-10-03 01:33:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,26,No
290,2025-10-13 21:09:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,19,No
291,2025-10-17 07:54:25.227568,Mashonaland Central,Commercial,Decoder Fault,Decoder rebooting or not powering on.,28,No
292,2025-10-19 17:00:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,39,No
293,2025-11-14 17:57:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,71,Yes
294,2025-10-21 07:52:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,65,No
295,2025-09-28 21:19:25.227568,Mashonaland Central,Commercial,Account Suspension,Account suspended despite payment.,36,No
296,2025-11-13 21:41:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,41,No
297,2025-10-07 15:43:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,70,Yes
298,2025-10-15 23:31:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,36,No
299,2025-09-16 06:11:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,35,No
300,2025-12-10 00:24:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,67,No
301,2025-11-15 03:43:25.227568,Mashonaland East,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,27,No
302,2025-11-09 14:48:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,56,Yes
303,2025-11-30 03:18:25.227568,Harare,Residential,Subscription Renewal,Customer requesting subscription renewal.,21,No
304,2025-11-12 14:11:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,44,Yes
305,2025-11-09 02:54:25.227568,Mashonaland Central,Residential,Account Suspension,Account suspended despite payment.,7,No
306,2025-12-03 11:38:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,1,Yes
307,2025-09-16 02:19:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,55,No
308,2025-10-26 12:14:25.227568,Matabeleland South,Residential,Signal Loss,Poor signal reception reported.,4,Yes
309,2025-11-03 15:19:25.227568,Harare,Residential,Subscription Renewal,Customer requesting subscription renewal.,45,No
310,2025-11-01 00:41:25.227568,Manicaland,Commercial,Account Suspension,Account suspended despite payment.,44,Yes
311,2025-10-13 18:23:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,30,No
312,2025-10-30 07:06:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,23,No
313,2025-10-14 21:24:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,33,Yes
314,2025-11-28 20:14:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,35,Yes
315,2025-09-17 21:06:25.227568,Harare,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,6,No
316,2025-11-05 15:40:25.227568,Masvingo,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,68,No
317,2025-10-13 12:29:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,19,No
318,2025-10-11 06:28:25.227568,Matabeleland South,Commercial,Payment Failure,Payment made but account not reconnected.,60,No
319,2025-12-07 18:18:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,66,No
320,2025-09-17 05:17:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,13,Yes
321,2025-12-05 13:50:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,64,No
322,2025-09-17 13:11:25.227568,Mashonaland East,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,44,No
323,2025-11-09 18:20:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,30,Yes
324,2025-12-02 18:19:25.227568,Matabeleland North,Residential,Subscription Renewal,Customer requesting subscription renewal.,64,No
325,2025-10-01 16:52:25.227568,Matabeleland South,Residential,Subscription Renewal,Customer requesting subscription renewal.,13,No
326,2025-11-15 15:09:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,13,No
327,2025-10-24 00:05:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,45,No
328,2025-11-20 06:29:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,33,No
329,2025-10-16 12:01:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,64,Yes
330,2025-10-21 02:32:25.227568,Bulawayo,Residential,Account Suspension,Account suspended despite payment.,58,Yes
331,2025-10-12 14:51:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,35,No
332,2025-10-07 21:13:25.227568,Harare,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,49,No
333,2025-11-09 14:13:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,67,Yes
334,2025-11-24 02:57:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,10,No
335,2025-11-26 11:17:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,8,No
336,2025-12-04 19:09:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,6,No
337,2025-10-01 04:21:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,65,No
338,2025-10-30 01:01:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,3,No
339,2025-11-03 09:53:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,36,No
340,2025-11-12 22:49:25.227568,Harare,Commercial,Payment Failure,Payment made but account not reconnected.,64,No
341,2025-11-14 09:05:25.227568,Midlands,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,37,No
342,2025-09-21 19:26:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,70,No
343,2025-12-05 13:26:25.227568,Masvingo,Residential,Signal Loss,Poor signal reception reported.,4,Yes
344,2025-11-23 01:18:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,19,No
345,2025-11-22 04:56:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,52,No
346,2025-10-25 05:48:25.227568,Matabeleland North,Commercial,Account Suspension,Account suspended despite payment.,30,Yes
347,2025-09-20 01:51:25.227568,Mashonaland Central,Residential,Account Suspension,Account suspended despite payment.,26,No
348,2025-09-26 18:50:25.227568,Matabeleland South,Commercial,Decoder Fault,Decoder rebooting or not powering on.,20,No
349,2025-11-26 14:37:25.227568,Matabeleland North,Residential,Subscription Renewal,Customer requesting subscription renewal.,56,No
350,2025-10-09 15:18:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,52,Yes
351,2025-10-15 05:30:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,22,No
352,2025-09-17 12:01:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,67,No
353,2025-10-06 21:50:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,31,No
354,2025-11-19 14:08:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,26,No
355,2025-12-13 07:30:25.227568,Midlands,Commercial,Signal Loss,Poor signal reception reported.,26,Yes
356,2025-11-09 08:57:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,42,No
357,2025-11-21 13:16:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,8,No
358,2025-10-10 10:53:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,11,No
359,2025-11-18 05:18:25.227568,Matabeleland North,Residential,Account Suspension,Account suspended despite payment.,4,No
360,2025-10-10 01:09:25.227568,Harare,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,13,No
361,2025-11-15 07:53:25.227568,Masvingo,Residential,Account Suspension,Account suspended despite payment.,59,No
362,2025-11-07 04:20:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,53,No
363,2025-09-22 17:21:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,63,No
364,2025-10-10 12:39:25.227568,Manicaland,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,33,No
365,2025-09-29 11:18:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,61,Yes
366,2025-11-18 12:58:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,29,No
367,2025-10-13 14:52:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,33,No
368,2025-12-02 17:22:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,8,No
369,2025-10-16 13:26:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,18,No
370,2025-11-25 12:56:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,32,No
371,2025-10-22 06:41:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,2,No
372,2025-10-24 11:19:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,53,No
373,2025-10-30 12:05:25.227568,Masvingo,Residential,Decoder Fault,Decoder rebooting or not powering on.,58,No
374,2025-10-23 02:26:25.227568,Manicaland,Commercial,Account Suspension,Account suspended despite payment.,16,No
375,2025-11-22 12:20:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,22,No
376,2025-12-12 08:58:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,3,Yes
377,2025-09-21 11:48:25.227568,Mashonaland Central,Residential,Payment Failure,Payment made but account not reconnected.,43,No
378,2025-10-17 12:02:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,46,No
379,2025-09-30 08:12:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,52,No
380,2025-11-12 17:10:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,57,No
381,2025-10-04 06:19:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,19,Yes
382,2025-11-26 02:05:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,11,No
383,2025-10-19 04:09:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,1,No
384,2025-11-07 06:41:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,11,No
